@relation 'academic-weka.filters.unsupervised.attribute.Remove-R1-15,21-24,27-30,33-36-weka.filters.supervised.instance.SMOTE-C0-K5-P277.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P200.0-S2-weka.filters.supervised.instance.SMOTE-C0-K5-P140.0-S3-weka.filters.supervised.instance.SMOTE-C0-K5-P300.0-S3-weka.filters.supervised.instance.SMOTE-C0-K5-P175.0-S3-weka.filters.supervised.instance.SMOTE-C0-K5-P120.0-S4'

@attribute debtor numeric
@attribute tuitionfeesuptodate numeric
@attribute gender numeric
@attribute scholarshipholder numeric
@attribute ageatenrollment numeric
@attribute curricularunits1stsem(approved) numeric
@attribute curricularunits1stsem(grade) numeric
@attribute curricularunits2ndsem(approved) numeric
@attribute curricularunits2ndsem(grade) numeric
@attribute target {Dropout,Enrolled,Graduate}

@data
0,1,0,0,52.820834,13.961938,10.948192,12,12.001492,Graduate
0,1,0,0,18,5,14.459294,5,13.029036,Graduate
0,1,0.673043,0.641991,29.95894,6,14.912828,6,14.391759,Graduate
0,1,0,0,20.501663,7,12.900559,8,14.441337,Graduate
0,1,1,0,18,8,13.25082,8,13.30334,Graduate
0,1,0.922509,0,18,8,13.250048,8,13.344994,Graduate
0.003396,1,0.831051,0.689355,21.746935,3.550117,14.320742,5,12.38949,Graduate
0,1,0,1,19,6,13.714026,6,12.084044,Graduate
0,1,0,1,19,6,13.6873,6,12.078185,Graduate
0,1,0,1,18.146735,7,14.835454,8,15.756075,Graduate
0,1,0.517405,0,21,4,11.303081,5,11.4,Graduate
0,1,0.037287,0,45.535364,7.142467,13.190823,5.557718,12.501247,Graduate
0,1,0,0,45.164115,8,13.345458,5.175159,12.296762,Graduate
0,1,0.022612,0,45.803543,6.972602,13.204164,5.774642,12.004441,Graduate
0,1,0.67532,0,22,0,0,0,0,Graduate
0,1,0.389732,0,22,0,0,0,0,Graduate
0,1,0.949416,1,21,6,13.520352,6,14.1533,Graduate
0,1,0,1,18,5.950918,13.002571,6,13.004255,Graduate
0,1,0,1,18,5.806573,12.951494,6,12.969143,Graduate
0,1,1,0,19.093182,0,0,0,0,Graduate
0,1,1,0.070171,22,6,12.668488,5.898032,12.238187,Graduate
0,1,0.51517,1,18,6,15.531231,6,15.880952,Graduate
0,1,0.827176,1,18,6,15.41823,6,16.1201,Graduate
0,1,1,0,18,0,0,0,0,Graduate
0,1,1,0,18,0,0,0,0,Graduate
0,1,0.111876,0,19,6,12.543161,5,13.481225,Graduate
0,1,1,0,20,4.863202,12.94652,6.041694,12.176919,Graduate
0,1,1,0,20,3.832094,13.123868,5.816947,13.361719,Graduate
0,1,1,0,18,8,13.021405,8,13.048477,Graduate
0,1,1,0,18,6,12.940712,6,13.143357,Graduate
0,1,1,0,18,6,12.919175,6,13.288271,Graduate
0,1,0,0,18,6,11.981574,7.637543,13.179042,Graduate
0,1,0,0,18.00087,6,11.996454,7.826482,12.608711,Graduate
0,1,0,0.951421,35.638809,6,12.180153,5.98716,11.980319,Graduate
0,1,0,0,18.20446,4,13.75,4.986112,14.847853,Graduate
0,1,0,1,19.87781,6,12.740705,5,11.823257,Graduate
0,1,0,0,19,6,14.198021,5.3469,14.293128,Graduate
0,1,0,0,19,6,14.170366,5.56921,14.282972,Graduate
0,1,0,0,19,6,14.146743,5.06418,14.272189,Graduate
0,1,0,0,19,6.234369,14.127535,5.037127,14.409889,Graduate
0,1,0,0,21.668599,3.093659,11.678116,5,13.18098,Graduate
0,1,0,0,21.200545,3.407472,12.005868,5,12.862883,Graduate
0,1,0,0,21,3.740158,11.619972,5,12.994391,Graduate
0,1,0,1,18,6,15.137147,5.971321,13.575867,Graduate
0,1,0,1,18,6,15.090972,5.367764,13.496275,Graduate
0.396122,1,1,0,51.15564,4.795786,11.931275,4.917889,12.534951,Graduate
0,1,1,0,52.129343,4.52478,12.764519,4.789607,12.261781,Graduate
0,1,1,0,52,5,12.794455,5.248615,14.248449,Graduate
0.425521,1,0.084516,0.11952,50.039927,5.413699,12.453756,5.062612,12.629945,Graduate
0,1,0.053302,0,50.686877,5.661129,12.542991,5,12.569815,Graduate
0.00898,1,0.879039,0,49.531223,5.090393,12.206522,5.013979,11.793153,Graduate
0.194448,1,0.887486,0,49.268172,5.006983,12.18778,5,11.939841,Graduate
0,1,0.425732,1,18,6,12.285714,6,13.470693,Graduate
0,1,0.805347,1,18,6,12.261322,6,13.365201,Graduate
0,1,0.977303,1,18,6,12.337337,6,13.435214,Graduate
0,1,0.982845,0.148946,36.87172,4.471661,12.196143,4.875287,12.902524,Graduate
0,1,1,0,36.989868,3.621295,12.174971,4.146676,13.018189,Graduate
0,1,0.154821,1,20.012109,6,12.864903,7,11.998174,Graduate
0,1,1,0.741613,20,11.529551,14.554082,11,14.39192,Graduate
0,1,0.166663,0.991518,20,11,13.335205,11,13.815129,Graduate
0,1,0,1,19,7,12.268895,8,13.368667,Graduate
0,1,0,1,19,7,12.352068,8,12.957476,Graduate
0,1,0,0,18,6,13.978292,6,14.692712,Graduate
0,1,0,0,18,6,13.966764,6,14.706332,Graduate
0,1,0,0,18,7,13.467743,8,14.529128,Graduate
0,1,0,0,20,5.99568,11.779465,6,11.434301,Graduate
0,1,0,0,20,5,12.048569,6,11.181042,Graduate
0,1,0,0,22,11.832782,14.106889,11.938421,15.133715,Graduate
0,1,0,1,18,7,13.263288,8,14.288675,Graduate
0,1,0,1,19,7,14.237837,7,14.277903,Graduate
0,1,0,0,18,7,14.632991,7,14.539049,Graduate
0,1,0,0.230559,20,7,12.961561,8,14.838361,Graduate
0,1,0,0.536656,20,7,12.845413,8,14.73499,Graduate
0,1,0,0.326454,20,7,12.899271,8,14.682659,Graduate
0,1,0,0,20,5,12.257286,5,12.519916,Graduate
0,1,0,0,19,5,13.4,5,12.918104,Graduate
0,1,0,1,19.831819,0,0,0,0,Graduate
0,1,0,1,19.905643,0,0,0,0,Graduate
0,1,0,0,24.637242,9.748205,12.851092,6.97784,12.722388,Graduate
0,1,0,0,18.102385,6,16.427761,6,15.829971,Graduate
0,1,0,0.949911,18,7,15.076393,8,15.298865,Graduate
0,1,0,0,18,7,14.964716,8,15.495343,Graduate
0,1,0,1,18,7,13.441189,8,15.069788,Graduate
0,0.981406,0,0.954489,20,5,13.543508,4.646142,11.80541,Graduate
0,1,0,1,19.161351,6,11.333333,6,12.374054,Graduate
0,1,0,1,19.312158,6,11.489728,6,12.317912,Graduate
0,1,0,1,20,6,11.890998,6,11.864496,Graduate
0,1,0,0,18,8,14.021286,8,13.861709,Graduate
0,1,0,0,18,8,14.058145,8,13.964427,Graduate
0.671083,1,0,0.108079,21.983091,4.127528,12.348211,5,13.13923,Graduate
0,1,0,0,19,6,15.206358,6,13.535523,Graduate
0,1,0,0,19,6,15.225119,6,13.489768,Graduate
0,1,0,0,19,6,15.215343,6,13.706937,Graduate
0,1,0.485511,0,27.119503,7,14.608312,8,14.22591,Graduate
0,1,0.257839,0,27.935106,7,14.678798,8,14.791661,Graduate
0,1,0,0,18,6,12.667013,6,12.821279,Graduate
0,1,0,0,18,6,12.636811,6,12.698978,Graduate
0,1,0.473047,1,35.700608,5.040516,11.280659,4.965151,11.604706,Graduate
0.136316,1,0.4226,0.265846,34.463201,4.329257,11.210841,4.542559,12.608755,Graduate
0,1,1,0,22.886197,4.606166,14.317905,5,14.006274,Graduate
0,1,0.239979,0,18,5.009735,14.324124,5,13.100956,Graduate
0,1,1,0,18,5.046711,14.026397,5,13.151695,Graduate
0,1,0.312705,0,22,6,14.666946,6,14.997826,Graduate
0,1,1,0,22,6,14.666667,6,14.924776,Graduate
0,1,0.909228,0,22.222878,6,14.644944,6,14.456391,Graduate
0.829437,1,1,0,19.353029,2.935086,9.186084,4.364577,11.285456,Graduate
0,1,0.311585,1,19,7,13.501073,8,13.683831,Graduate
0,1,0.27533,1,19,7,13.408238,8,13.693539,Graduate
0,1,0.930327,1,19,7,13.68604,8,13.759615,Graduate
0,1,1,1,18.814458,6,13.138605,6,13.203908,Graduate
0,1,1,0,22,5,11.748932,5.937499,11.605455,Graduate
0,1,0.007027,1,18,7.73188,15.235276,8,15.94572,Graduate
0,1,1,0,18,6,14.01983,6,14.626009,Graduate
0,1,1,0,18,6,12.046133,6,11.682963,Graduate
0,1,0.99943,0.664724,24.444881,5.962521,12.353236,6,12.874484,Graduate
0,1,0,0,19,6,12.399964,6,12.474992,Graduate
0,1,0,1,20,8,13.244065,8,13.368421,Graduate
0,1,0,1,18,6,12.832272,6,12.166667,Graduate
0,1,0,1,18,6,12.807192,6,12.295102,Graduate
0,1,0,0,19,8,13.346173,8,13.347238,Graduate
0,1,0,1,20,6.002853,14.053894,6,13.052516,Graduate
0,1,0,1,20,6.061669,13.994904,6,13.24258,Graduate
0,1,1,0,18,5,11.921216,5,12.204273,Graduate
0,1,1,0,18,4.94121,11.807313,5,12.387077,Graduate
0,1,0,1,18,5.485761,11.191221,5,11.460801,Graduate
0,1,0,1,18,5.765832,11.093366,5,11.488578,Graduate
0,1,0,0,20.241584,10.390125,14.468756,12,14.86387,Graduate
0,1,0,0.001874,18,6,11.639103,5,12.206281,Graduate
0,1,0,0.076516,18,6,11.309319,5,12.564386,Graduate
0,1,0.469572,0,22.237336,17,11.748126,17,12.014763,Graduate
0,1,0.531712,0,22.098464,17,12.561076,17,12.502911,Graduate
0,1,0.298903,0.670674,28.550359,17.05203,12.925867,12.00513,12.431585,Graduate
0,1,0.474742,0,37.377723,12.353102,13.015948,12.649678,13.049658,Graduate
0,1,0.161556,0,20,5,11.676083,5,12.615333,Graduate
0,1,0.261006,0,20,5,11.619925,5,12.379157,Graduate
0,1,1,0,19.220417,5,11.536953,5,13.181252,Graduate
0,1,1,0,19.014606,5,11.792724,5,13.137346,Graduate
0,1,0.44467,0,20.012786,6,13.674441,7.539567,13.404829,Graduate
0,1,0.639483,0,18,8,13.179977,8,12.930708,Graduate
0,1,1,0,27,5.199568,14.55542,5.339649,14.301721,Graduate
0,1,1,1,19,0,0,0,0,Graduate
0,1,1,1,19,0,0,0,0,Graduate
0,1,0,0,19,6,14.604396,6,14.71514,Graduate
0,1,0,1,18,7,13.021184,7,12.618491,Graduate
0,1,0,1,18,7,12.879041,7,12.648481,Graduate
0.989279,1,0,0,20,6,12.252703,6,11.716026,Graduate
1,1,0,0,20,6,13.150406,6,12.661245,Graduate
0,1,0.905648,0,33.25416,5.804949,15.360208,5.046737,16.14805,Graduate
0,1,0.672996,0,37.626835,5.104695,14.290658,5.291978,14.490658,Graduate
0.106783,1,0.643204,0,19,3.94021,10.5,4,11.25,Graduate
0.646122,1,0.27045,0.16576,19,3,10.528898,4,10.828707,Graduate
0,1,0.672897,0.185886,20.75035,11.175938,11.434551,8.841076,12.710108,Graduate
0,1,0.029772,0.091558,21,11,13.128687,9,12.787996,Graduate
0,1,0,1,19,6,13.20239,6,14.314048,Graduate
0,1,0,1,19,6,13.685167,6,14.428571,Graduate
0,1,0.050856,0.277668,32.256499,8.770216,12.721769,7,12.810295,Graduate
0,1,0.030261,0.011865,22.790664,4.997051,10.909461,4.257339,11.487504,Graduate
0,1,1,0,19.248043,7,13.623952,8,14.678073,Graduate
0,1,1,1,21,6,13.122671,6,12.406884,Graduate
0,1,1,1,21,6,13.5,6,11.596627,Graduate
0,1,1,0,26.252425,4.940912,12.961573,4.582139,13.722514,Graduate
0,1,0.248854,1,18,6,12.085521,6,11.423975,Graduate
0,1,0.057521,1,18,6,12.021343,6,11.286484,Graduate
0,1,0.234788,0,25.575979,7,12.53031,7,12.336579,Graduate
0,1,0,1,19,7,13.535672,7,13.516916,Graduate
0,1,0,1,19,7,13.573687,7,13.552254,Graduate
0,1,0,1,18,6,12.833333,6,12.166667,Graduate
0,1,0,1,18,6,12.823537,6,12.166667,Graduate
0,1,0.015484,0,30.019468,9.151501,12.594263,7,12.429757,Graduate
0,1,0.094518,0,29.979259,9.660871,12.732791,7,12.510652,Graduate
0,1,1,0.14063,18,4,11.721901,5,12.594058,Graduate
0,1,0.581665,0,26.92316,6,12.639649,4.982743,12.900369,Graduate
0,1,0.048203,0,25.037303,6,13.368943,6,12.513893,Graduate
0,1,1,0.009047,25.859479,6,12.427807,6,12.884106,Graduate
0,1,0,1,19,7,12.971023,8,13.613133,Graduate
0,1,0.191069,0,19,5,11.8047,5,11.894396,Graduate
0,1,0.024648,0,19,5,11.68453,5,11.869946,Graduate
0,1,0,0,30.630487,13.300255,12.396848,13.202349,12.033738,Graduate
0.048509,1,0,0,24.785337,6,13.493404,6,12.507406,Graduate
0.106777,1,0,0.056415,24.211979,6,13.383834,6,12.765051,Graduate
0,1,0.455121,0,25.01501,6,12.756435,6,12.574366,Graduate
0,1,0.963212,0,25,6,12.770163,6,12.623159,Graduate
0,1,0,0,20,6,14.326548,6,12.671264,Graduate
0,1,0,0,20,6,14.444939,6,12.666609,Graduate
0,1,0,0,18,6,14.963571,6,14.043888,Graduate
0,1,0,1,18,6,13.32677,6,14.254406,Graduate
0,1,0,0.02895,18,6,12.042703,5.027938,14.703554,Graduate
0,1,0,1,18,5,11.588724,5,11.753757,Graduate
0,1,0,1,18,5,11.808602,5,11.782078,Graduate
0,1,0,1,19,6.074307,13.925647,8,14.9044,Graduate
0.95028,1,0,1,19.961541,5,11.410615,6,11.587203,Graduate
0,1,0,0,34,9.001502,12.283439,7.680362,12.146241,Graduate
0,1,0,0,19,8,13.394756,8,13.367082,Graduate
0,1,0.90011,0.976907,24,6,15.007155,2,15.891709,Graduate
0,1,0.282216,0.538498,24.346054,5.965016,14.825854,2.566848,15.212167,Graduate
0,1,0.72174,0.687938,24.147553,5.95439,14.96437,2.27519,15.398333,Graduate
0,1,0.099551,1,18,5,11.19345,3.875377,11.161379,Graduate
0,1,0.230333,1,18,5,11.183049,3.916546,11.094151,Graduate
0,1,0.153261,1,18.001961,5,11.363102,3.166531,11.152683,Graduate
0.094773,1,1,0,19,7,12.860021,7.348491,12.817505,Graduate
0.12917,1,1,0,19.047722,7,12.870664,7.119291,12.830982,Graduate
0,1,0.047749,0,19,6.990796,13.218269,8.398702,12.981782,Graduate
0.054192,1,1,0,18.656155,6.292317,13.341534,7.507883,12.804145,Graduate
0,1,1,0,19,5,12.616491,4.644949,11.871552,Graduate
0,1,1,0,18.993302,5,12.031568,5,12.115445,Graduate
0,1,1,0,19.999247,6,13.873986,6,14.636839,Graduate
1,0.59588,0,1,19,6,11.833333,6,12.445242,Graduate
1,0.920689,0,1,19,6,11.833333,6,12.330353,Graduate
0.992505,0.291985,1,0,22,5,11.832513,5,12.394998,Graduate
0.0257,0.966073,1,0,22,5,11.573862,5.821757,12.287238,Graduate
0,1,1,0,20,6,13.766535,6,13.082893,Graduate
0,1,1,0,18,6,12.407911,6,13.321919,Graduate
0,1,1,0,18,6,12.464995,6,12.898457,Graduate
0,1,1,0,26,5.85912,12.417034,5.998012,12.634538,Graduate
0,1,0.739861,1,19.240919,12,14.500122,11,13.724783,Graduate
0,1,0.724034,0,19,6,11.666667,3,12.659081,Graduate
0,1,0.000812,0,20.745268,7,14.656846,8.023616,14.771404,Graduate
0,1,0.092268,0,19.741037,7,14.508731,8.113536,15.024191,Graduate
0,1,1,0.667971,20.168632,6,12.149617,4,12.238959,Graduate
0,1,1,0.634864,19.888424,6,12.245656,4,12.805034,Graduate
0,1,1,0,24,6,13.215031,6,13.01804,Graduate
0,1,1,0,23.309682,6,13.438369,6,13.475313,Graduate
0,1,1,0,18,7,13.408205,7,13.212099,Graduate
0,1,1,0,18,0,0,0,0,Graduate
0,1,0,0,19,6,12.317085,6,12.454432,Graduate
0,1,0,0,18,6,15.148533,5.561616,14.300892,Graduate
0,1,0,0,18,0,0,0,0,Graduate
0,1,0,0,18,0,0,0,0,Graduate
0,1,0,1,18,8,13.391983,8,13.392515,Graduate
0,1,0,1,18,8,13.40529,8,13.405253,Graduate
0,1,0.299124,0.057474,22.586317,15.550296,11.321277,14.292563,12.419187,Graduate
0,1,0,0,22.242392,16.589119,11.441462,13.668771,11.897017,Graduate
0,1,0,0,22.814991,16.776041,11.533474,16.932944,12.436792,Graduate
0,1,0,0,18,0,0,0,0,Graduate
0,1,0,0,20.260687,10.07231,14.29854,8.031599,13.994496,Graduate
0,1,0,0,20.862812,10.050544,14.485535,8.200668,13.927143,Graduate
0.962708,1,0,0,20,6,13.455848,5.300402,12.802138,Graduate
1,1,0,0,20,6,13.341592,5.82241,12.694967,Graduate
0,1,0.537708,0,23.261601,8.127391,12.63794,8.244326,12.770853,Graduate
0,1,0.348783,0,23.460038,8.340068,12.871294,8.168812,12.787438,Graduate
0,1,0,0,18,6,14.987827,6,14.011388,Graduate
0,1,0,0,18,6,14.900761,6,14,Graduate
0,1,0,0,18,6,13.000415,6,12.854272,Graduate
0,1,0,0,18,6,13.031969,6,13.004718,Graduate
0,1,0,0,19,6,12.618017,6,11.547099,Graduate
0,1,0,1,20,6,13.25467,6,14.104352,Graduate
0,1,0,1,20,6,13.222502,6,14.024266,Graduate
0,1,0,0,18,7,13.809199,8,15.506793,Graduate
0,1,0,0,18,7,12.908339,7,12.916868,Graduate
0,1,0,0,18,7,12.856915,7,12.92078,Graduate
0,1,0,0,19,6,14.274917,6,14.258184,Graduate
0,1,0,0,19,6,14.265973,6,14.226638,Graduate
0,1,0,0,18,4.964571,13,5,13.76356,Graduate
0,1,0,0.912434,20.041587,8,12.921576,8,12.835691,Graduate
0,1,0,0,18,7,13.4409,8,15.060596,Graduate
0,1,0,0.080081,18,5,14.621523,5,11.94458,Graduate
0,1,0,0,18,6,13.378346,6,13.417674,Graduate
0,1,0,1,18,6,12.693589,6,12.624737,Graduate
0,1,0,0,20,7,12.557811,7.930948,12.91598,Graduate
0,1,0,0.933548,20,7,12.532467,8,13.00802,Graduate
0,1,0,0.918676,20,7,12.616655,8,13.595304,Graduate
0,1,0,1,21.963342,5,10.810997,5,12.301497,Graduate
0,1,0,1,21.436923,5,10.858009,5,12.225313,Graduate
0,1,0,0,18,6,13.919259,6,13.93678,Graduate
0,1,0,0,18,4.911254,13.191077,4,12.601689,Graduate
0,1,0,0,19,6.187839,13.860959,5,13.403748,Graduate
0,1,0,1,19,5,12.501029,5,12.551328,Graduate
0,1,0,1,18,6,13.428571,6,12.642286,Graduate
0,1,0,1,18,7,15.056823,8,15.286529,Graduate
0,1,0,0,18,7,13.077742,8,13.270086,Graduate
0,1,0,0,19,6,14.231677,6,12.82054,Graduate
0,1,0,0,18,4.932568,11.291081,4,11.25,Graduate
0,1,0,0,18.942591,5,10.822181,4,11.25,Graduate
0,1,0,0.102821,24.359587,7.959902,13.382585,7.586417,13.353057,Graduate
0,1,0,0.918364,24.701144,7.989229,13.312509,7.414322,13.348042,Graduate
0,1,0,1,19,6,12.993383,7,12.522524,Graduate
0,1,0,0,18,7,13.959854,8,13.947995,Graduate
0,1,0,0,19,6,13,4.87258,12.566559,Graduate
0,1,0,0,18,6,13.844425,6,13.714182,Graduate
0,1,0,0.035502,21,5,12.431767,5,11.762692,Graduate
0,1,0.032268,0,21,5,12.489236,5,11.749819,Graduate
0,1,0,1,18,6,13.513751,6,12.483606,Graduate
0,1,0,1,18,6,13.474539,6,12.478231,Graduate
0,1,0,0,18,6,13.153117,6,13.274282,Graduate
0,1,0,0,18,6,13.150759,6,13.270456,Graduate
0,1,0,1,20,6,15.066156,6,14.677517,Graduate
0,1,0,1,19.872798,6,15.216448,6,14.43468,Graduate
0,1,0,0,19,5.88746,12.663941,5,11.375219,Graduate
0,1,0,0.078883,30.071129,7.023564,14.527608,7.873307,14.82427,Graduate
0,1,0,0,18,8,13.954447,8,14.012621,Graduate
0,1,0,0,18,4,11.651762,3.750206,12.774088,Graduate
0,1,0,0,18,4,11.895814,3.746325,13.590921,Graduate
0,1,0.495737,0,18.337646,4.079131,11.26461,3.110681,13.990795,Graduate
0,1,0,1,18,6,13.442858,6,13.270148,Graduate
0,1,0,1,18,6,13.131545,6,13.308487,Graduate
0,1,0,0,20,6,12.429252,7,12.80999,Graduate
0,1,0,1,18,6,12.289439,6,12,Graduate
0,1,0,1,18,6,12.381231,6,11.9135,Graduate
0,1,0,0,19,6,12.073865,6,12.848243,Graduate
0,1,0,0,19,6,11.92125,6,13.108657,Graduate
0,1,0,0,25.265244,7,14.657584,7,14.79997,Graduate
0,1,0,0,24.88903,7,14.824804,7,14.806999,Graduate
0,1,0,0,25.393952,7,14.845251,7,14.537339,Graduate
1,1,0,1,19,6,12.813136,6,12.666667,Graduate
0,1,0,0.07668,20,4.75398,13.156958,5.175269,13.391031,Graduate
0,1,0,1,20,7,12.62686,8,13.101126,Graduate
0,1,0,0,19,3.311472,10.716299,3.673374,10.314954,Graduate
0,1,0,0,19,3.951166,11.0363,3.200396,10.250514,Graduate
0,1,0,0,19,4,10.533332,3.470911,11.248488,Graduate
0,1,0.04486,0,30.363337,12.684665,12.555717,12.919867,13.137357,Graduate
0,1,0,0.12537,19.842107,3.997156,12.205821,3,12.379203,Graduate
0,1,0,0,18,5.619508,13.884077,5,15.4,Graduate
0,1,0,0,18,5.957999,13.767474,5,15.4,Graduate
0,1,0,1,20,6,14.240151,6,12.998019,Graduate
0,1,0.007938,1,20,6,14.772291,6,12.145242,Graduate
0,1,0,1,20.13812,5.066629,11.537913,5,11.875826,Graduate
0,1,0,0,18,7,13.192157,8,13.277954,Graduate
0,1,0,0,18,7,13.171776,8,13.314715,Graduate
0,1,0,0,18,7,13.173456,8,13.212831,Graduate
0,1,0,0,20,6,13.461079,5,12.772911,Graduate
0,1,0,1,18,5.760875,13.753239,6,14.29884,Graduate
0,1,0,1,18,5,13.388,5.948424,14.480342,Graduate
0,1,0,1,18,4,11.163216,5,13,Graduate
0,1,0,0.96502,18,4,11.72152,5,13,Graduate
0,1,0,1,18,6,11.40728,6,11.706718,Graduate
0,1,0,1,18,6,11.333333,6,11.579167,Graduate
0,1,0.60361,0.080418,20.203401,3.134732,12.983971,5,13.362508,Graduate
0,1,0,0,18,6,13.990417,6,14.000081,Graduate
0,1,0,1,18,8,14.148158,8,14.087278,Graduate
0,1,0,0.004152,20,4,11.654448,4,11.31722,Graduate
0,1,0,0.788769,29.884185,7.084542,14.311478,7.562932,14.796698,Graduate
0,1,0,0.633268,31.110869,7.893975,14.712058,8,15.258465,Graduate
0,1,0.967924,1,22.032992,6.602194,12.32842,8,12.484554,Graduate
0,1,0,1,22.103125,6,13.333773,7.504965,13.379535,Graduate
0,1,0,1,22.029519,6,13.323131,7.264492,12.893141,Graduate
0,1,0,0,18,5,12.794068,5,12.403313,Graduate
0,1,0,0,18,5,12.748399,5.010503,12.735138,Graduate
0,1,0,0,21,5,12.333709,5,11.778006,Graduate
0,1,0.12496,0,21,5,12.508202,5,11.731112,Graduate
0,1,0,0.028653,21,5,12.467136,5,11.770718,Graduate
0,1,0.028786,0.039417,21,5,12.400837,5,11.516264,Graduate
0,1,0,0,18,6,11.316271,6,11.563386,Graduate
0,1,0,0,18,6,10.97066,6,11.536706,Graduate
0,1,0,0,18,6,13.937284,6,13.211314,Graduate
0,1,0,0,18,6,13.887944,6,13.218985,Graduate
0,1,0,0,18,6,13.675989,6,13.026233,Graduate
0,1,0,0,18,6,13.673035,6,13.02891,Graduate
0,1,0,0,18,6,13.129332,6,13.30188,Graduate
0,1,0,0,18,6,13.08619,6,13.273815,Graduate
0,1,0,0,18,6,13.029681,6,13.331287,Graduate
0.123841,0.964759,0,0,31.924489,13.49552,12.520655,13,11.769741,Graduate
0.024349,0.933584,0.305026,0,33.254003,13.722652,11.925565,11.635581,12.147559,Graduate
0,1,0,0,27.130823,5.832343,12.986009,5.081905,12.165421,Graduate
0,1,0,0,27.259275,6,12.551199,5.916964,12.390561,Graduate
0,1,0,0,19,5,15.092496,5,13.2,Graduate
0,1,0,0,18.910528,5,14.412253,5,13.154877,Graduate
0,1,0.20582,0,43.764697,5.042047,14.940624,5.063764,14.988551,Graduate
0,1,0,1,18.367824,6,14.303807,6,12.361377,Graduate
0,1,0,1,18,6,14.324666,6,12.050656,Graduate
0,1,0,0,18,0,0,0,0,Graduate
0,1,0,1,18,6,12.603471,6,12.624988,Graduate
0,1,0,1,18,6,12.557636,6,12.679422,Graduate
0,1,0,0,44.072364,5,11.177679,5,12.504295,Graduate
0,1,0,0,44.110699,5,11.179784,5,13.026743,Graduate
0,1,0,0,19.760663,6,11.567057,6,13.176309,Graduate
0,1,0,0,19.823268,6,11.622272,6,12.915933,Graduate
0,1,0,0,23.72298,5.827339,12.753209,5.542702,11.997399,Graduate
0,1,0,0,24,5.933954,12.727639,5.955508,12.000067,Graduate
0,1,0,0,19,7,13.675259,8,14.376815,Graduate
0,1,0,0,19,7,13.645893,8,14.404323,Graduate
0,1,0,0,19,7,13.691364,8,14.40423,Graduate
0,1,1,1,19,6,13.61589,6,14.012388,Graduate
0,1,1,1,19,6,13.403929,6,14.07405,Graduate
0,1,1,1,19,6,13.051155,6,13.311049,Graduate
0,1,1,0,19.9641,6,11.67126,6,12.197746,Graduate
0,1,1,0,19.438921,6,11.861951,6,12.184706,Graduate
0,1,1,0,18,7,12.898296,7,12.980125,Graduate
0,1,1,0,18,7,12.851013,7,12.99759,Graduate
0,1,0.819208,0,18,7,12.229544,7,12.525814,Graduate
0,1,1,0.735518,21,0,0,0,0,Graduate
0,1,0,1,19,6,12.97378,6,12.970809,Graduate
0,1,1,0,18,6,13.993908,6,13.699647,Graduate
0,1,0,0,19,7,13.943737,8,14.29254,Graduate
0,1,0,0,19,7,13.594006,8,14.309884,Graduate
0,1,0.061392,0,27.60659,6,12.608373,4.944185,12.831653,Graduate
0,1,0.455649,0,26.982168,6,12.418353,4.949686,12.748396,Graduate
0,1,0.043802,0,26,5.199394,12.418821,4.397013,11.519768,Graduate
0,1,0.038016,0,26,5.961697,12.647179,4.115865,12.273892,Graduate
0.020339,1,0.288222,0.153614,49.34032,5.653702,12.291694,5.055248,12.721426,Graduate
0,1,0,0,20,4.741184,11.550352,4.01726,10.942951,Graduate
0,1,0,0,19.559374,5,11.615074,4,11.421816,Graduate
0,1,0,1,18,6,12.487103,6,11.973183,Graduate
0,1,0,0.949789,35.100546,7.815331,13.613853,7.981918,13.950541,Graduate
0,1,0,0.794831,35.02989,7.382528,13.620883,7.885193,13.1296,Graduate
0,1,1,0,18,6,13.821458,6,13.628089,Graduate
0,1,0,0,19,6,12.494748,6,12.194899,Graduate
0,1,0,0,19,6,12.478972,6,12.284851,Graduate
0,1,0,0.793567,21,6,12.902997,4.992687,12.8,Graduate
0,1,0,0,20,6,12.750144,7,12.97454,Graduate
0,1,0,0,20,6,12.765291,7,13.234513,Graduate
0,1,0,0,18,7,13.453339,8,15.171754,Graduate
0,1,0,0,18,7,13.587992,8,15.32015,Graduate
0,1,0,0,19,7,13.432078,7,13.420751,Graduate
0,1,0,0,18,4,11.068232,4.899423,10.974395,Graduate
0,1,0,1,18,6,11.333333,6,11.938671,Graduate
0,1,0,1,18,6,11.31371,6,11.842338,Graduate
0,1,0,1,18.919509,7,12.229239,8,13.687919,Graduate
0,1,0,1,19,6,13.659141,6,13.549955,Graduate
0,1,0,1,19,6,13.96094,6,13.324736,Graduate
0.297927,1,0,0.282851,23.17647,12,12.627163,11.938952,12.625693,Graduate
0,1,0,1,21.051896,4.426496,11.866335,4,11.358776,Graduate
0,1,0,1,19,7,12.887708,8,13.593919,Graduate
0,1,0,1,19,7,13.377507,8,13.542359,Graduate
0,1,0,0,18,7,13.343563,7,13.264811,Graduate
0,1,0,0.849765,19,5,13.18021,5,11.050722,Graduate
0,1,0,0,20.422724,5,12.40496,5,12.649644,Graduate
0,1,0,1,19,6,13.997605,6,14.966223,Graduate
0,1,0,1,19,6,14.036848,6,14.937169,Graduate
0,1,0,1,18,6,13.544178,6,12.506992,Graduate
